home_team,away_team,description,events,release_speed,inning,outs_when_up,pitch_type,stand,type
STL,SF,ball,,86.1,2,2,Changeup,Left,Ball
STL,SF,called_strike,,92.6,2,2,Sinker,Left,Strike
STL,SF,called_strike,,91.5,2,2,Sinker,Left,Strike
STL,SF,ball,,92.9,2,2,Sinker,Left,Ball
STL,SF,ball,,91.1,2,2,Sinker,Left,Ball
STL,SF,hit_into_play,grounded_into_double_play,82.3,2,0,Slider,Right,X
STL,SF,foul,,91.2,2,0,Sinker,Right,Strike
STL,SF,blocked_ball,,85.1,2,0,Changeup,Right,Ball
STL,SF,foul,,87.3,2,0,Changeup,Right,Strike
STL,SF,called_strike,,91.1,2,0,Sinker,Right,Strike
STL,SF,ball,walk,81.6,2,0,Slider,Left,Ball
STL,SF,ball,,85.6,2,0,Changeup,Left,Ball
STL,SF,ball,,86.5,2,0,Changeup,Left,Ball
STL,SF,foul,,86.6,2,0,Changeup,Left,Strike
STL,SF,foul,,93.3,2,0,Sinker,Left,Strike
STL,SF,ball,,92,2,0,Sinker,Left,Ball
STL,SF,called_strike,,86.9,2,0,Changeup,Left,Strike
STL,SF,called_strike,,91.4,2,0,Sinker,Left,Strike
STL,SF,hit_into_play,field_out,82.3,1,2,Slider,Right,X
STL,SF,foul,,93.4,1,2,Sinker,Right,Strike
STL,SF,called_strike,,82.8,1,2,Slider,Right,Strike
STL,SF,hit_into_play,field_out,92.6,1,1,Sinker,Right,X
STL,SF,foul,,82.3,1,1,Slider,Right,Strike
STL,SF,ball,,83.6,1,1,Slider,Right,Ball
STL,SF,foul,,81.9,1,1,Slider,Right,Strike
STL,SF,foul,,93,1,1,Sinker,Right,Strike
STL,SF,called_strike,,90.7,1,1,Sinker,Right,Strike
STL,SF,hit_into_play,field_out,92.1,1,0,Sinker,Right,X
STL,SF,foul,,84.4,1,0,Slider,Right,Strike
STL,SF,blocked_ball,,84,1,0,Slider,Right,Ball
STL,SF,ball,,88.1,1,0,Changeup,Right,Ball
STL,SF,ball,,92.1,1,0,4-Seam,Right,Ball
STL,SF,foul,,83,1,0,Slider,Right,Strike
STL,SF,foul,,92.5,1,0,Sinker,Right,Strike
STL,SF,swinging_strike,,92.9,1,0,Sinker,Right,Strike
STL,SF,ball,walk,91.9,1,0,Sinker,Left,Ball
STL,SF,ball,,93.3,1,0,Sinker,Left,Ball
STL,SF,ball,,83.2,1,0,Slider,Left,Ball
STL,SF,ball,,83.6,1,0,Slider,Left,Ball
STL,SF,foul,,84.5,1,0,Slider,Left,Strike
STL,SF,called_strike,,93.8,1,0,Sinker,Left,Strike
STL,SF,called_strike,,93.8,1,0,Sinker,Left,Strike
SF,STL,swinging_strike,strikeout,86.3,5,2,Changeup,Left,Strike
SF,STL,called_strike,,81.4,5,2,Slider,Left,Strike
SF,STL,called_strike,,85.1,5,2,Changeup,Left,Strike
SF,STL,ball,,85.3,5,2,Changeup,Left,Ball
SF,STL,ball,,86.5,5,2,Changeup,Left,Ball
SF,STL,hit_into_play,single,91.2,5,2,Sinker,Right,X
SF,STL,hit_into_play,force_out,87.5,5,1,Changeup,Right,X
SF,STL,swinging_strike,,91,5,1,Sinker,Right,Strike
SF,STL,swinging_strike,,84.6,5,1,Changeup,Right,Strike
SF,STL,ball,,85.4,5,1,Changeup,Right,Ball
SF,STL,hit_into_play,single,84.8,5,1,Changeup,Right,X
SF,STL,called_strike,,91.7,5,1,Sinker,Right,Strike
SF,STL,hit_into_play,field_out,81.3,5,0,Slider,Right,X
SF,STL,called_strike,,92.1,5,0,Sinker,Right,Strike
SF,STL,ball,,88.4,5,0,Changeup,Right,Ball
SF,STL,swinging_strike,strikeout,81,4,2,Slider,Left,Strike
SF,STL,foul,,85.8,4,2,Changeup,Left,Strike
SF,STL,ball,,91.7,4,2,Sinker,Left,Ball
SF,STL,called_strike,,86,4,2,Changeup,Left,Strike
SF,STL,hit_into_play,single,85.9,4,2,Changeup,Right,X
SF,STL,called_strike,,86.7,4,2,Changeup,Right,Strike
SF,STL,swinging_strike,strikeout,92.4,4,1,Sinker,Right,Strike
SF,STL,foul,,92.5,4,1,Sinker,Right,Strike
SF,STL,called_strike,,92.7,4,1,Sinker,Right,Strike
SF,STL,ball,walk,92.2,4,1,Sinker,Right,Ball
SF,STL,ball,,91.3,4,1,Sinker,Right,Ball
SF,STL,ball,,86.8,4,1,Changeup,Right,Ball
SF,STL,ball,,90.8,4,1,Sinker,Right,Ball
SF,STL,hit_into_play,field_out,81.4,4,0,Slider,Left,X
SF,STL,ball,,80.9,4,0,Slider,Left,Ball
SF,STL,hit_into_play,field_out,86.5,3,2,Changeup,Right,X
SF,STL,called_strike,,92.8,3,2,Sinker,Right,Strike
SF,STL,swinging_strike,strikeout,90.8,3,1,Sinker,Right,Strike
SF,STL,foul,,87.5,3,1,Changeup,Right,Strike
SF,STL,ball,,87.8,3,1,Changeup,Right,Ball
SF,STL,swinging_strike,,81.9,3,1,Slider,Right,Strike
SF,STL,swinging_strike,,86.2,3,1,Changeup,Right,Strike
SF,STL,swinging_strike,strikeout,83.3,3,0,Slider,Right,Strike
SF,STL,ball,,83.5,3,0,Slider,Right,Ball
SF,STL,ball,,93.1,3,0,Sinker,Right,Ball
SF,STL,swinging_strike,,91.5,3,0,Sinker,Right,Strike
SF,STL,foul,,90.8,3,0,Sinker,Right,Strike
SF,STL,swinging_strike,strikeout,83.2,2,2,Slider,Right,Strike
SF,STL,called_strike,,82.4,2,2,Slider,Right,Strike
SF,STL,ball,,82.1,2,2,Slider,Right,Ball
SF,STL,called_strike,,91.3,2,2,Sinker,Right,Strike
SF,STL,ball,,81.4,2,2,Slider,Right,Ball
SF,STL,hit_into_play,field_out,85.7,2,1,Changeup,Left,X
SF,STL,foul,,86.9,2,1,Changeup,Left,Strike
SF,STL,foul,,85.9,2,1,Changeup,Left,Strike
SF,STL,ball,,86.8,2,1,Changeup,Left,Ball
SF,STL,hit_into_play,single,92,2,1,Sinker,Right,X
SF,STL,hit_into_play,single,81.5,2,1,Slider,Right,X
SF,STL,foul,,84.5,2,1,Changeup,Right,Strike
SF,STL,called_strike,,91.4,2,1,Sinker,Right,Strike
SF,STL,hit_into_play,single,85.1,2,1,Changeup,Right,X
SF,STL,blocked_ball,,82.8,2,1,Slider,Right,Ball
SF,STL,ball,,83.1,2,1,Slider,Right,Ball
SF,STL,foul,,85.3,2,1,Changeup,Right,Strike
SF,STL,called_strike,,91.4,2,1,Sinker,Right,Strike
SF,STL,ball,,82.4,2,1,Slider,Right,Ball
SF,STL,hit_into_play,field_out,85.8,2,0,Changeup,Left,X
SF,STL,ball,,86.8,2,0,Changeup,Left,Ball
SF,STL,called_strike,,81.9,2,0,Slider,Left,Strike
SF,STL,hit_into_play,single,84.7,2,0,Changeup,Right,X
SF,STL,foul,,92.3,2,0,Sinker,Right,Strike
SF,STL,called_strike,,85.1,2,0,Changeup,Right,Strike
SF,STL,ball,,84.3,2,0,Changeup,Right,Ball
SF,STL,hit_into_play,grounded_into_double_play,86.9,1,1,Changeup,Right,X
SF,STL,ball,,88.1,1,1,Changeup,Right,Ball
SF,STL,foul,,88.2,1,1,Changeup,Right,Strike
SF,STL,swinging_strike,,86,1,1,Changeup,Right,Strike
SF,STL,foul,,92.4,1,1,Sinker,Right,Strike
SF,STL,hit_into_play,single,82.4,1,1,Slider,Right,X
SF,STL,called_strike,,82.8,1,1,Slider,Right,Strike
SF,STL,called_strike,strikeout,87.7,1,0,Changeup,Right,Strike
SF,STL,ball,,81.4,1,0,Slider,Right,Ball
SF,STL,called_strike,,82.8,1,0,Slider,Right,Strike
SF,STL,called_strike,,92,1,0,Sinker,Right,Strike
SF,STL,ball,,92.4,1,0,Sinker,Right,Ball
SF,STL,ball,walk,94,1,0,Sinker,Left,Ball
SF,STL,ball,,93.1,1,0,Sinker,Left,Ball
SF,STL,ball,,93.6,1,0,Sinker,Left,Ball
SF,STL,ball,,92.7,1,0,Sinker,Left,Ball
SF,WSH,hit_into_play,field_out,81.8,6,2,Slider,Right,X
SF,WSH,ball,,84.1,6,2,Changeup,Right,Ball
SF,WSH,hit_into_play,single,80.7,6,2,Slider,Right,X
SF,WSH,ball,,81.5,6,2,Slider,Right,Ball
SF,WSH,swinging_strike,,82.8,6,2,Slider,Right,Strike
SF,WSH,ball,,91,6,2,Sinker,Right,Ball
SF,WSH,swinging_strike,strikeout,84.8,6,1,Changeup,Right,Strike
SF,WSH,called_strike,,80.4,6,1,Slider,Right,Strike
SF,WSH,ball,,85.9,6,1,Changeup,Right,Ball
SF,WSH,called_strike,,81,6,1,Slider,Right,Strike
SF,WSH,hit_into_play,field_out,83.8,6,0,Changeup,Right,X
SF,WSH,foul,,85.7,6,0,Changeup,Right,Strike
SF,WSH,foul,,90.5,6,0,Changeup,Right,Strike
SF,WSH,ball,,83.2,6,0,Slider,Right,Ball
SF,WSH,blocked_ball,,84,6,0,Slider,Right,Ball
SF,WSH,called_strike,,91,6,0,Sinker,Right,Strike
SF,WSH,ball,,85.3,6,0,Changeup,Right,Ball
SF,WSH,hit_into_play,double,89.7,6,0,4-Seam,Left,X
SF,WSH,ball,,92.1,6,0,4-Seam,Left,Ball
SF,WSH,called_strike,,90.6,6,0,Sinker,Left,Strike
SF,WSH,swinging_strike,strikeout,82.1,5,2,Slider,Right,Strike
SF,WSH,foul,,85.6,5,2,Changeup,Right,Strike
SF,WSH,ball,,90.8,5,2,Changeup,Right,Ball
SF,WSH,called_strike,,81.7,5,2,Slider,Right,Strike
SF,WSH,ball,,83.2,5,2,Slider,Right,Ball
SF,WSH,hit_into_play,field_out,92.1,5,1,4-Seam,Left,X
SF,WSH,foul,,92.5,5,1,Sinker,Left,Strike
SF,WSH,hit_into_play,field_out,82.3,5,0,Slider,Left,X
SF,WSH,called_strike,,90.7,5,0,Changeup,Left,Strike
SF,WSH,ball,,90.4,5,0,Changeup,Left,Ball
SF,WSH,ball,,85.4,5,0,Changeup,Left,Ball
SF,WSH,called_strike,,80.4,5,0,Slider,Left,Strike
SF,WSH,hit_into_play,grounded_into_double_play,84.8,4,1,Changeup,Left,X
SF,WSH,foul,,85.7,4,1,Changeup,Left,Strike
SF,WSH,ball,,83.2,4,1,Slider,Left,Ball
SF,WSH,hit_into_play,single,91.4,4,1,Sinker,Right,X
SF,WSH,ball,,81.1,4,1,Slider,Right,Ball
SF,WSH,foul,,82,4,1,Slider,Right,Strike
SF,WSH,foul,,90.5,4,1,Sinker,Right,Strike
SF,WSH,called_strike,,91.9,4,1,Sinker,Right,Strike
SF,WSH,ball,,81.7,4,1,Slider,Right,Ball
SF,WSH,hit_into_play,single,86.1,4,1,Changeup,Right,X
SF,WSH,blocked_ball,,81.8,4,1,Slider,Right,Ball
SF,WSH,ball,,91.1,4,1,Sinker,Right,Ball
SF,WSH,foul,,86,4,1,Changeup,Right,Strike
SF,WSH,swinging_strike,,83.1,4,1,Slider,Right,Strike
SF,WSH,hit_into_play,single,91.8,4,1,Sinker,Right,X
SF,WSH,hit_into_play,field_out,90.4,4,0,Sinker,Right,X
SF,WSH,called_strike,,81.2,4,0,Slider,Right,Strike
SF,WSH,hit_into_play,field_out,90.2,3,2,Sinker,Left,X
SF,WSH,ball,,84.3,3,2,Changeup,Left,Ball
SF,WSH,foul,,84.3,3,2,Changeup,Left,Strike
SF,WSH,foul,,85.3,3,2,Changeup,Left,Strike
SF,WSH,blocked_ball,,85.6,3,2,Changeup,Left,Ball
SF,WSH,swinging_strike_blocked,,86.6,3,2,Changeup,Left,Strike
SF,WSH,swinging_strike,,89.8,3,2,Sinker,Left,Strike
SF,WSH,hit_into_play,single,91,3,2,Sinker,Right,X
SF,WSH,blocked_ball,,81.8,3,2,Slider,Right,Ball
SF,WSH,hit_into_play,single,90.5,3,1,Sinker,Left,X
SF,WSH,ball,,91.6,3,1,Sinker,Left,Ball
SF,WSH,hit_into_play,field_out,92,3,0,Sinker,Left,X
SF,WSH,called_strike,,85.5,3,0,Changeup,Left,Strike
SF,WSH,ball,,91.1,3,0,Sinker,Left,Ball
SF,WSH,hit_into_play,double,84.9,3,0,Changeup,Left,X
SF,WSH,hit_into_play,double,84.7,3,0,Changeup,Right,X
SF,WSH,ball,walk,83.8,3,0,Changeup,Right,Ball
SF,WSH,ball,,82.2,3,0,Slider,Right,Ball
SF,WSH,foul,,86.2,3,0,Changeup,Right,Strike
SF,WSH,swinging_strike,,91.4,3,0,Sinker,Right,Strike
SF,WSH,ball,,91.4,3,0,Sinker,Right,Ball
SF,WSH,called_strike,,81.1,3,0,Slider,Right,Strike
SF,WSH,ball,,88.8,3,0,Sinker,Right,Ball
SF,WSH,hit_into_play,field_out,82,2,2,Slider,Right,X
SF,WSH,swinging_strike,,86.3,2,2,Changeup,Right,Strike
SF,WSH,called_strike,,82,2,2,Slider,Right,Strike
SF,WSH,ball,,82.8,2,2,Slider,Right,Ball
SF,WSH,hit_into_play,grounded_into_double_play,86.8,2,0,Changeup,Right,X
SF,WSH,swinging_strike,,86,2,0,Changeup,Right,Strike
SF,WSH,ball,,86.5,2,0,Changeup,Right,Ball
SF,WSH,called_strike,,90.7,2,0,Sinker,Right,Strike
SF,WSH,hit_into_play,single,92.2,2,0,4-Seam,Left,X
SF,WSH,ball,,92,2,0,4-Seam,Left,Ball
SF,WSH,hit_into_play,field_out,90.1,1,2,Sinker,Right,X
SF,WSH,ball,,91.3,1,2,Sinker,Right,Ball
SF,WSH,hit_into_play,double,84.6,1,2,Changeup,Left,X
SF,WSH,hit_into_play,field_out,86.4,1,1,Changeup,Left,X
SF,WSH,ball,,83.7,1,1,Changeup,Left,Ball
SF,WSH,foul,,86.2,1,1,Changeup,Left,Strike
SF,WSH,called_strike,,92.6,1,1,Sinker,Left,Strike
SF,WSH,swinging_strike,strikeout,85.9,1,0,Changeup,Left,Strike
SF,WSH,ball,,91.2,1,0,4-Seam,Left,Ball
SF,WSH,ball,,86.2,1,0,Changeup,Left,Ball
SF,WSH,ball,,87.3,1,0,Changeup,Left,Ball
SF,WSH,called_strike,,86.1,1,0,Changeup,Left,Strike
SF,WSH,swinging_strike,,91.5,1,0,Sinker,Left,Strike
WSH,SF,hit_into_play,double,91.9,7,2,Sinker,Left,X
WSH,SF,ball,,92.4,7,2,Sinker,Left,Ball
WSH,SF,called_strike,strikeout,82.8,7,1,Slider,Right,Strike
WSH,SF,foul,,86.5,7,1,Changeup,Right,Strike
WSH,SF,called_strike,,91,7,1,Sinker,Right,Strike
WSH,SF,ball,,92.3,7,1,Sinker,Right,Ball
WSH,SF,hit_into_play,field_out,85,7,0,Changeup,Right,X
WSH,SF,ball,,83.1,7,0,Slider,Right,Ball
WSH,SF,foul,,83.5,7,0,Slider,Right,Strike
WSH,SF,called_strike,,86.3,7,0,Changeup,Right,Strike
WSH,SF,called_strike,,92.1,7,0,Sinker,Right,Strike
WSH,SF,ball,,81.8,7,0,Slider,Right,Ball
WSH,SF,hit_into_play,field_out,85.4,6,2,Changeup,Right,X
WSH,SF,called_strike,,82.3,6,2,Slider,Right,Strike
WSH,SF,hit_into_play,field_out,91.1,6,1,Sinker,Right,X
WSH,SF,called_strike,,82.1,6,1,Slider,Right,Strike
WSH,SF,swinging_strike,strikeout,86.7,6,0,Changeup,Left,Strike
WSH,SF,foul,,87.1,6,0,Changeup,Left,Strike
WSH,SF,swinging_strike,,92.5,6,0,4-Seam,Left,Strike
WSH,SF,called_strike,,92.4,6,0,Sinker,Left,Strike
WSH,SF,hit_into_play,field_out,87,5,2,Changeup,Left,X
WSH,SF,foul,,92.7,5,2,4-Seam,Left,Strike
WSH,SF,foul,,93.6,5,2,4-Seam,Left,Strike
WSH,SF,foul,,86,5,2,Changeup,Left,Strike
WSH,SF,foul,,85.6,5,2,Changeup,Left,Strike
WSH,SF,hit_into_play,field_out,90.3,5,1,Sinker,Right,X
WSH,SF,foul,,84.4,5,1,Slider,Right,Strike
WSH,SF,foul,,85.1,5,1,Changeup,Right,Strike
WSH,SF,blocked_ball,,83.5,5,1,Slider,Right,Ball
WSH,SF,called_strike,,86.3,5,1,Changeup,Right,Strike
WSH,SF,hit_into_play,field_out,86.8,5,0,Changeup,Left,X
WSH,SF,foul,,87.4,5,0,Changeup,Left,Strike
WSH,SF,foul,,86.5,5,0,Changeup,Left,Strike
WSH,SF,hit_into_play,single,81.9,5,0,Slider,Left,X
WSH,SF,swinging_strike,,87.2,5,0,Changeup,Left,Strike
WSH,SF,called_strike,,85.6,5,0,Changeup,Left,Strike
WSH,SF,swinging_strike,strikeout,85.6,4,2,Changeup,Right,Strike
WSH,SF,ball,,83.6,4,2,Slider,Right,Ball
WSH,SF,ball,,86.4,4,2,Changeup,Right,Ball
WSH,SF,foul,,86.1,4,2,Changeup,Right,Strike
WSH,SF,called_strike,,85.8,4,2,Changeup,Right,Strike
WSH,SF,called_strike,,92,4,2,Sinker,Right,Strike
WSH,SF,hit_into_play,field_out,85.9,4,1,Changeup,Right,X
WSH,SF,swinging_strike,strikeout,86.3,4,0,Changeup,Right,Strike
WSH,SF,ball,,83.4,4,0,Slider,Right,Ball
WSH,SF,ball,,87.5,4,0,Changeup,Right,Ball
WSH,SF,called_strike,,91.9,4,0,Sinker,Right,Strike
WSH,SF,called_strike,,84.9,4,0,Changeup,Right,Strike
WSH,SF,hit_into_play,field_out,87.4,3,2,Changeup,Right,X
WSH,SF,ball,,93.3,3,2,Sinker,Right,Ball
WSH,SF,hit_into_play,home_run,82.4,3,2,Slider,Left,X
WSH,SF,called_strike,,91.7,3,2,Sinker,Left,Strike
WSH,SF,hit_into_play,double,91.9,3,2,Sinker,Left,X
WSH,SF,ball,,92.8,3,2,Sinker,Left,Ball
WSH,SF,hit_into_play,field_out,82.4,3,1,Slider,Right,X
WSH,SF,ball,,92.7,3,1,Sinker,Right,Ball
WSH,SF,hit_into_play,field_out,86.5,3,0,Changeup,Left,X
WSH,SF,ball,,83.3,3,0,Slider,Left,Ball
WSH,SF,hit_into_play,field_out,91.8,2,2,Sinker,Left,X
WSH,SF,ball,,91.8,2,2,Sinker,Left,Ball
WSH,SF,ball,,82.8,2,2,Slider,Left,Ball
WSH,SF,swinging_strike,strikeout,85.5,2,1,Changeup,Right,Strike
WSH,SF,called_strike,,83.3,2,1,Slider,Right,Strike
WSH,SF,ball,,86.3,2,1,Changeup,Right,Ball
WSH,SF,called_strike,,91.8,2,1,Sinker,Right,Strike
WSH,SF,ball,,92.9,2,1,Sinker,Right,Ball
WSH,SF,swinging_strike,strikeout,92.1,2,0,Sinker,Right,Strike
WSH,SF,ball,,83.4,2,0,Slider,Right,Ball
WSH,SF,called_strike,,83.5,2,0,Slider,Right,Strike
WSH,SF,ball,,84.1,2,0,Slider,Right,Ball
WSH,SF,foul,,92.5,2,0,Sinker,Right,Strike
WSH,SF,hit_into_play,single,91.8,2,0,Sinker,Right,X
WSH,SF,ball,,92.4,2,0,Sinker,Right,Ball
WSH,SF,hit_into_play,field_out,86.6,1,2,Changeup,Right,X
WSH,SF,ball,,87.4,1,2,Changeup,Right,Ball
WSH,SF,swinging_strike,,85.9,1,2,Changeup,Right,Strike
WSH,SF,called_strike,,91.5,1,2,Sinker,Right,Strike
WSH,SF,hit_into_play,single,86.3,1,2,Changeup,Left,X
WSH,SF,ball,,85,1,2,Changeup,Left,Ball
WSH,SF,hit_into_play,single,91.4,1,2,Sinker,Left,X
WSH,SF,ball,,86.4,1,2,Changeup,Left,Ball
WSH,SF,ball,,92.1,1,2,Sinker,Left,Ball
WSH,SF,ball,walk,83.7,1,2,Slider,Right,Ball
WSH,SF,foul,,93.1,1,2,Sinker,Right,Strike
WSH,SF,foul,,83.5,1,2,Slider,Right,Strike
WSH,SF,ball,,83.4,1,2,Slider,Right,Ball
WSH,SF,foul,,86,1,2,Changeup,Right,Strike
WSH,SF,ball,,84.1,1,2,Slider,Right,Ball
WSH,SF,foul,,85.7,1,2,Changeup,Right,Strike
WSH,SF,ball,,91.4,1,2,Sinker,Right,Ball
WSH,SF,hit_into_play,field_out,86.7,1,1,Changeup,Left,X
WSH,SF,ball,,86.8,1,1,Changeup,Left,Ball
WSH,SF,ball,,84.8,1,1,Slider,Left,Ball
WSH,SF,foul,,88,1,1,Changeup,Left,Strike
WSH,SF,ball,,88.5,1,1,Changeup,Left,Ball
WSH,SF,swinging_strike,,87.4,1,1,Changeup,Left,Strike
WSH,SF,called_strike,,93.1,1,1,Sinker,Left,Strike
WSH,SF,hit_into_play,field_out,92.4,1,0,Sinker,Left,X
NYM,SF,ball,walk,92.1,4,2,Sinker,Left,Ball
NYM,SF,ball,,83,4,2,Changeup,Left,Ball
NYM,SF,ball,,86.1,4,2,Changeup,Left,Ball
NYM,SF,ball,,90.3,4,2,Sinker,Left,Ball
NYM,SF,called_strike,,90.4,4,2,Sinker,Left,Strike
NYM,SF,hit_into_play,grounded_into_double_play,82.5,4,0,Slider,Right,X
NYM,SF,called_strike,,89.7,4,0,Sinker,Right,Strike
NYM,SF,hit_into_play,single,81.9,4,0,Slider,Left,X
NYM,SF,ball,,84.6,4,0,Changeup,Left,Ball
NYM,SF,called_strike,,82,4,0,Slider,Left,Strike
NYM,SF,called_strike,,90.8,4,0,Sinker,Left,Strike
NYM,SF,ball,,89.5,4,0,Sinker,Left,Ball
NYM,SF,hit_into_play,force_out,84.8,3,2,Changeup,Right,X
NYM,SF,called_strike,,81.7,3,2,Slider,Right,Strike
NYM,SF,foul,,90.1,3,2,Sinker,Right,Strike
NYM,SF,ball,,90.9,3,2,Sinker,Right,Ball
NYM,SF,hit_into_play,single,81.3,3,2,Slider,Left,X
NYM,SF,hit_into_play,double,84.7,3,2,Changeup,Left,X
NYM,SF,foul,,85.1,3,2,Changeup,Left,Strike
NYM,SF,foul,,85.4,3,2,Changeup,Left,Strike
NYM,SF,foul,,89.8,3,2,Sinker,Left,Strike
NYM,SF,called_strike,,90.4,3,2,Sinker,Left,Strike
NYM,SF,ball,,84,3,2,Changeup,Left,Ball
NYM,SF,ball,,83.7,3,2,Changeup,Left,Ball
NYM,SF,ball,,85.3,3,2,Changeup,Left,Ball
NYM,SF,ball,walk,82.6,3,2,Slider,Right,Ball
NYM,SF,ball,,91.2,3,2,Sinker,Right,Ball
NYM,SF,ball,,84.7,3,2,Changeup,Right,Ball
NYM,SF,foul,,85.6,3,2,Changeup,Right,Strike
NYM,SF,blocked_ball,,83,3,2,Slider,Right,Ball
NYM,SF,swinging_strike_blocked,,85.4,3,2,Changeup,Right,Strike
NYM,SF,called_strike,,81.6,3,2,Slider,Right,Strike
NYM,SF,hit_into_play,field_out,81.5,3,1,Slider,Left,X
NYM,SF,blocked_ball,,83.9,3,1,Slider,Left,Ball
NYM,SF,foul,,85.7,3,1,Changeup,Left,Strike
NYM,SF,foul,,85.1,3,1,Changeup,Left,Strike
NYM,SF,called_strike,,81.1,3,1,Slider,Left,Strike
NYM,SF,ball,,81.3,3,1,Slider,Left,Ball
NYM,SF,ball,,85.6,3,1,Changeup,Left,Ball
NYM,SF,hit_into_play,double,91.6,3,1,Sinker,Left,X
NYM,SF,ball,,90.9,3,1,Sinker,Left,Ball
NYM,SF,ball,,82.4,3,1,Slider,Left,Ball
NYM,SF,hit_into_play,field_out,91.3,3,0,Sinker,Left,X
NYM,SF,hit_into_play,field_out,81.4,2,2,Slider,Right,X
NYM,SF,swinging_strike,,82.4,2,2,Slider,Right,Strike
NYM,SF,swinging_strike,,82.3,2,2,Slider,Right,Strike
NYM,SF,ball,,82.3,2,2,Slider,Right,Ball
NYM,SF,ball,walk,83.8,2,2,Changeup,Left,Ball
NYM,SF,ball,,85.3,2,2,Changeup,Left,Ball
NYM,SF,ball,,82.7,2,2,Slider,Left,Ball
NYM,SF,ball,,82.9,2,2,Slider,Left,Ball
NYM,SF,called_strike,,91.4,2,2,Sinker,Left,Strike
NYM,SF,hit_into_play,field_out,81.7,2,1,Slider,Right,X
NYM,SF,foul,,83.8,2,1,Changeup,Right,Strike
NYM,SF,ball,,91.7,2,1,Sinker,Right,Ball
NYM,SF,swinging_strike,,82.1,2,1,Slider,Right,Strike
NYM,SF,hit_into_play,force_out,86,2,0,Changeup,Left,X
NYM,SF,ball,,85,2,0,Slider,Left,Ball
NYM,SF,called_strike,,82.3,2,0,Slider,Left,Strike
NYM,SF,hit_into_play,single,90.5,2,0,Sinker,Left,X
NYM,SF,ball,,84.8,2,0,Changeup,Left,Ball
NYM,SF,hit_into_play,field_out,91.2,1,2,Sinker,Right,X
NYM,SF,foul,,90.5,1,2,Sinker,Right,Strike
NYM,SF,ball,,90.7,1,2,Sinker,Right,Ball
NYM,SF,ball,,89.8,1,2,Sinker,Right,Ball
NYM,SF,hit_into_play,force_out,85.5,1,1,Changeup,Left,X
NYM,SF,foul,,91,1,1,Sinker,Left,Strike
NYM,SF,ball,,85,1,1,Changeup,Left,Ball
NYM,SF,foul,,92.5,1,1,Sinker,Left,Strike
NYM,SF,ball,,86.7,1,1,Changeup,Left,Ball
NYM,SF,hit_into_play,single,92,1,1,Sinker,Left,X
NYM,SF,ball,,90.3,1,1,Sinker,Left,Ball
NYM,SF,swinging_strike,strikeout,86.6,1,0,Changeup,Left,Strike
NYM,SF,foul,,86.2,1,0,Changeup,Left,Strike
NYM,SF,called_strike,,91.8,1,0,Sinker,Left,Strike
SF,SD,swinging_strike,strikeout,86.3,8,2,Changeup,Left,Strike
SF,SD,called_strike,,83.3,8,2,Slider,Left,Strike
SF,SD,called_strike,,91.4,8,2,Sinker,Left,Strike
SF,SD,hit_into_play,field_out,86.6,8,1,Changeup,Left,X
SF,SD,foul,,83.4,8,1,Slider,Left,Strike
SF,SD,foul,,91.3,8,1,Sinker,Left,Strike
SF,SD,ball,,92.3,8,1,Sinker,Left,Ball
SF,SD,ball,,83.3,8,1,Slider,Left,Ball
SF,SD,called_strike,,91,8,1,Sinker,Left,Strike
SF,SD,hit_into_play,field_out,85.5,8,0,Changeup,Right,X
SF,SD,swinging_strike,strikeout,84.1,7,2,Slider,Right,Strike
SF,SD,foul,,82.2,7,2,Slider,Right,Strike
SF,SD,called_strike,,81.8,7,2,Slider,Right,Strike
SF,SD,hit_into_play,double,85.3,7,2,Changeup,Left,X
SF,SD,hit_into_play,field_out,86.2,7,1,Changeup,Left,X
SF,SD,swinging_strike,,92.8,7,1,Sinker,Left,Strike
SF,SD,foul,,92.5,7,1,Sinker,Left,Strike
SF,SD,hit_into_play,field_out,86.8,7,0,Changeup,Right,X
SF,SD,ball,,82.2,7,0,Slider,Right,Ball
SF,SD,called_strike,,82.6,7,0,Slider,Right,Strike
SF,SD,swinging_strike,,85.3,7,0,Changeup,Right,Strike
SF,SD,hit_into_play,field_out,85.6,6,2,Changeup,Left,X
SF,SD,ball,,90.7,6,2,Sinker,Left,Ball
SF,SD,called_strike,,84.7,6,2,Changeup,Left,Strike
SF,SD,hit_into_play,field_out,85.7,6,1,Changeup,Right,X
SF,SD,called_strike,,81.7,6,1,Slider,Right,Strike
SF,SD,foul,,92.4,6,1,Sinker,Right,Strike
SF,SD,ball,,84.2,6,1,Slider,Right,Ball
SF,SD,hit_into_play,field_out,92.6,6,0,4-Seam,Left,X
SF,SD,foul,,85.4,6,0,Changeup,Left,Strike
SF,SD,hit_into_play,field_out,82.1,5,2,Slider,Left,X
SF,SD,swinging_strike,,90.9,5,2,Sinker,Left,Strike
SF,SD,swinging_strike,strikeout,83.8,5,1,Slider,Right,Strike
SF,SD,foul,,82.7,5,1,Slider,Right,Strike
SF,SD,foul,,84.9,5,1,Changeup,Right,Strike
SF,SD,called_strike,,92.2,5,1,Sinker,Right,Strike
SF,SD,hit_into_play,single,91.8,5,1,Sinker,Right,X
SF,SD,ball,,86.6,5,1,Changeup,Right,Ball
SF,SD,swinging_strike,,85.4,5,1,Changeup,Right,Strike
